internal_id,level,access_count,degree0
701,0,11,29
702,0,22,23
703,0,48,28
704,0,19,31
705,0,11,21
706,0,30,25
707,0,43,23
708,0,14,28
709,0,13,27
710,0,7,26
711,0,40,28
712,0,46,25
713,0,25,24
714,0,36,30
715,0,20,27
716,0,23,23
717,0,33,24
718,0,29,32
719,0,14,15
720,0,34,32
721,0,24,30
722,0,14,23
723,1,67,30
724,0,16,21
725,0,21,32
726,0,10,27
727,0,23,14
728,0,13,31
729,0,27,23
730,0,16,12
731,1,19,26
732,0,20,28
733,0,16,24
734,1,12,22
735,1,30,21
736,0,19,29
737,0,53,31
738,0,40,27
739,0,14,32
740,0,15,21
741,0,1,18
742,0,21,31
743,0,27,31
744,0,44,31
745,0,16,20
746,0,33,24
747,0,14,31
748,0,40,32
749,0,16,22
750,0,32,28
751,0,30,25
752,0,8,17
753,0,16,23
754,0,9,14
755,0,18,21
756,0,15,20
757,0,43,32
758,0,9,28
759,0,9,13
760,0,7,29
761,0,26,29
762,0,27,30
763,0,11,24
764,0,35,24
765,1,40,27
766,0,24,28
767,0,3,29
768,0,12,25
769,0,11,11
770,0,4,25
771,0,13,25
772,0,16,18
773,0,13,12
774,0,2,30
775,0,27,32
776,0,11,28
777,0,11,30
778,0,21,32
779,0,39,20
780,0,28,27
781,0,23,26
782,0,31,29
783,0,42,31
784,0,23,17
785,0,13,30
786,0,28,28
787,0,16,20
788,0,15,30
789,0,16,19
790,0,36,32
791,0,12,10
792,0,7,20
793,0,47,32
794,0,19,31
795,0,17,21
796,0,11,29
797,0,7,25
798,0,21,29
799,0,8,16
800,0,23,30
801,0,16,13
802,0,15,31
803,0,12,23
804,0,11,14
805,0,19,17
806,0,24,22
807,0,31,29
808,0,15,29
809,0,14,17
810,0,33,29
811,0,4,18
812,0,30,12
813,0,8,29
814,0,23,30
815,0,41,25
816,0,19,23
817,0,24,30
818,0,13,22
819,0,22,26
820,0,28,32
821,0,13,32
822,0,24,24
823,0,22,16
824,0,14,27
825,0,14,19
826,0,9,30
827,0,15,8
828,0,16,30
829,0,19,30
830,0,33,17
831,0,34,31
832,0,34,25
833,0,32,28
834,0,14,22
835,0,15,26
836,0,11,23
837,0,5,32
838,0,32,30
839,0,24,29
840,0,67,30
841,0,7,16
842,0,31,30
843,0,27,31
844,0,16,30
845,0,6,26
846,0,19,20
847,0,16,27
848,0,39,32
849,0,5,14
850,0,10,20
851,0,27,30
852,0,20,28
853,0,13,24
854,0,8,12
855,0,6,18
856,0,13,19
857,0,38,32
858,0,30,25
859,0,28,31
860,0,16,16
861,0,9,31
862,1,39,32
863,0,37,27
864,0,44,30
865,1,10,28
866,0,26,26
867,0,31,31
868,0,33,23
869,0,68,21
870,0,22,11
871,0,13,31
872,0,23,32
873,0,14,23
874,0,36,29
875,0,14,17
876,0,19,32
877,0,20,26
878,0,14,22
879,0,18,24
880,0,24,22
881,0,6,25
882,0,11,13
883,0,18,30
884,0,47,32
885,0,26,18
886,0,22,30
887,0,6,11
888,1,17,30
889,0,28,32
890,0,38,29
891,0,36,13
892,0,36,27
893,0,30,11
894,0,42,26
895,0,10,27
896,0,5,32
897,0,18,17
898,0,26,31
899,0,17,32
900,0,40,29
901,0,25,30
902,0,25,17
903,0,19,26
904,0,3,29
905,0,7,32
906,0,34,11
907,0,36,28
908,0,7,15
909,0,25,17
910,0,34,26
911,0,9,15
912,0,26,29
913,0,16,21
914,0,19,29
915,1,4,24
916,0,48,31
917,0,30,32
918,0,22,27
919,0,25,28
920,1,60,27
921,0,30,32
922,0,44,27
923,0,14,31
924,0,20,30
925,0,15,29
926,0,49,19
927,0,45,28
928,0,20,22
929,0,39,21
930,0,32,30
931,0,22,25
932,1,23,10
933,0,52,29
934,0,16,20
935,0,24,31
936,0,14,25
937,0,40,23
938,0,24,19
939,0,6,21
940,0,9,11
941,0,33,32
942,0,8,14
943,0,22,29
944,0,11,22
945,1,36,19
946,0,13,11
947,0,15,31
948,0,36,32
949,0,12,14
950,0,23,21
951,0,14,13
952,0,27,18
953,0,19,22
954,0,14,14
955,1,33,17
956,0,25,24
957,0,57,32
958,0,19,30
959,0,31,29
960,0,31,28
961,0,28,29
962,0,25,30
963,0,56,32
964,0,37,27
965,0,12,24
966,0,31,32
967,0,18,31
968,0,6,24
969,0,16,32
970,0,33,24
971,0,6,32
972,1,50,32
973,0,10,24
974,0,4,20
975,0,9,26
976,0,51,24
977,1,28,16
978,0,14,15
979,0,13,29
980,0,46,30
981,0,21,17
982,0,28,30
983,0,6,23
984,0,25,26
985,0,20,30
986,0,28,17
987,0,33,28
988,0,28,29
989,1,49,26
990,1,30,25
991,0,22,22
992,0,20,23
993,0,12,20
994,0,26,32
995,0,10,15
996,0,26,24
997,0,4,22
998,0,60,32
999,0,9,30
1000,0,15,28
1001,1,25,31
1002,0,26,17
1003,0,27,29
1004,0,30,29
1005,0,12,16
1006,0,37,23
1007,0,13,13
1008,0,22,32
1009,0,57,31
1010,0,14,31
1011,0,20,26
1012,0,25,18
1013,0,11,20
1014,0,20,32
1015,0,36,31
1016,0,33,31
1017,0,32,30
1018,0,13,16
1019,0,17,24
1020,0,32,31
1021,0,62,32
1022,0,36,26
1023,0,26,25
1024,0,6,26
1025,0,21,30
1026,0,9,25
1027,1,29,18
1028,0,11,21
1029,0,14,24
1030,0,7,19
1031,0,5,22
1032,0,34,28
1033,0,21,22
1034,0,12,32
1035,0,45,32
1036,0,9,12
1037,0,13,19
1038,1,39,23
1039,0,29,29
1040,0,13,15
1041,0,38,24
1042,0,14,25
1043,0,15,26
1044,0,14,24
1045,0,33,32
1046,0,27,15
1047,1,34,26
1048,1,13,24
1049,0,31,25
1050,0,18,25
1051,0,22,30
1052,0,22,30
1053,0,10,30
1054,0,51,31
1055,0,21,20
1056,0,45,26
1057,0,53,31
1058,0,34,31
1059,0,9,24
1060,0,10,19
1061,0,40,24
1062,0,14,18
1063,0,6,8
1064,0,4,14
1065,0,16,25
1066,0,50,32
1067,1,36,30
1068,0,6,28
1069,0,20,32
1070,0,27,28
1071,0,34,30
1072,0,30,32
1073,0,7,15
1074,0,13,18
1075,0,18,28
1076,0,8,21
1077,0,41,32
1078,0,28,24
1079,0,23,31
1080,0,26,32
1081,0,18,31
1082,0,29,25
1083,0,24,29
1084,0,12,20
1085,0,49,26
1086,0,22,22
1087,0,8,14
1088,0,42,20
1089,0,38,27
1090,0,38,28
1091,1,17,27
1092,0,7,32
1093,0,12,25
1094,0,8,15
1095,0,12,25
1096,0,16,28
1097,0,41,27
1098,0,23,14
1099,0,15,32
1100,0,6,19
1101,0,3,24
1102,0,22,29
1103,0,40,21
1104,0,12,24
1105,0,26,25
1106,0,45,32
1107,0,23,16
1108,0,37,29
1109,0,6,17
1110,0,44,32
1111,0,30,32
1112,0,27,30
1113,0,11,27
1114,0,12,17
1115,0,15,18
1116,0,34,28
1117,0,15,20
1118,0,14,20
1119,0,12,25
1120,0,26,26
1121,0,3,25
1122,0,9,25
1123,0,47,30
1124,0,23,9
1125,0,22,10
1126,0,10,23
1127,0,24,23
1128,0,9,31
1129,0,10,29
1130,0,21,20
1131,0,15,19
1132,0,14,28
1133,0,25,19
1134,0,28,30
1135,0,39,30
1136,0,24,17
1137,0,10,28
1138,0,29,32
1139,0,51,31
1140,0,23,18
1141,0,31,32
1142,0,37,32
1143,0,10,29
1144,0,20,13
1145,0,48,27
1146,0,33,32
1147,0,24,31
1148,0,7,14
1149,0,16,14
1150,0,22,21
1151,0,7,21
1152,0,19,31
1153,0,12,30
1154,0,41,32
1155,0,37,31
1156,1,20,24
1157,0,20,28
1158,0,13,30
1159,0,9,25
1160,0,11,32
1161,0,23,25
1162,0,29,31
1163,0,42,30
1164,0,9,24
1165,0,55,28
1166,0,25,28
1167,0,44,28
1168,0,7,24
1169,0,37,30
1170,0,39,26
1171,0,19,30
1172,0,6,31
1173,0,13,14
1174,0,13,25
1175,0,17,27
1176,0,12,24
1177,1,34,21
1178,0,19,24
1179,0,5,32
1180,0,5,18
1181,0,25,13
1182,0,28,20
1183,0,15,31
1184,1,11,19
1185,0,16,22
1186,0,45,22
1187,0,5,19
1188,0,22,32
1189,0,24,28
1190,2,98,14
1191,0,9,20
1192,0,8,26
1193,0,22,28
1194,0,20,28
1195,0,18,30
1196,0,6,27
1197,0,22,31
1198,0,14,30
1199,0,25,24
1200,0,9,10
1201,0,24,26
1202,0,18,27
1203,0,37,21
1204,1,12,28
1205,0,7,32
1206,0,13,29
1207,0,34,27
1208,1,28,26
1209,0,16,24
1210,0,27,29
1211,0,86,32
1212,0,57,29
1213,0,48,26
1214,0,15,30
1215,0,20,23
1216,0,38,25
1217,0,31,16
1218,0,19,16
1219,0,10,29
1220,0,5,18
1221,0,27,24
1222,0,30,16
1223,0,19,22
1224,0,35,32
1225,0,29,25
1226,0,31,32
1227,0,14,16
1228,0,10,28
1229,0,20,20
1230,0,7,20
1231,0,21,32
1232,0,30,26
1233,0,15,28
1234,0,27,24
1235,0,22,22
1236,0,15,13
1237,0,19,28
1238,0,29,22
1239,0,24,30
1240,0,41,23
1241,0,20,25
1242,0,6,11
1243,0,12,17
1244,1,11,22
1245,0,22,32
1246,0,16,32
1247,0,15,32
1248,0,4,12
1249,0,13,17
1250,0,35,32
1251,0,18,23
1252,0,44,27
1253,0,23,27
1254,0,35,32
1255,0,47,30
1256,0,13,25
1257,0,19,27
1258,0,34,28
1259,0,25,25
1260,0,15,26
1261,0,23,24
1262,0,6,32
1263,0,39,22
1264,0,46,21
1265,0,17,27
1266,0,23,32
1267,0,16,22
1268,0,2,17
1269,0,26,25
1270,0,14,20
1271,0,15,28
1272,0,17,32
1273,0,19,14
1274,0,12,27
1275,1,8,28
1276,0,32,28
1277,0,13,16
1278,0,25,30
1279,0,27,25
1280,0,47,31
1281,0,18,26
1282,0,19,32
1283,1,8,16
1284,0,29,20
1285,0,6,30
1286,0,18,27
1287,0,18,16
1288,0,9,21
1289,0,29,31
1290,1,8,20
1291,1,61,29
1292,0,27,26
1293,0,25,24
1294,0,18,29
1295,0,31,32
1296,0,21,27
1297,2,165,20
1298,0,35,16
1299,0,5,22
1300,0,17,26
1301,0,37,30
1302,0,13,20
1303,0,24,16
1304,0,43,26
1305,0,28,26
1306,0,15,30
1307,0,11,16
1308,0,23,22
1309,1,29,20
1310,2,121,20
1311,0,24,16
1312,0,18,28
1313,0,11,19
1314,0,37,21
1315,0,13,31
1316,0,22,21
1317,0,7,22
1318,0,8,20
1319,0,7,30
1320,0,10,23
1321,0,37,31
1322,0,46,30
1323,0,19,22
1324,0,10,30
1325,0,10,14
1326,0,27,25
1327,0,12,26
1328,0,28,28
1329,0,11,27
1330,0,38,25
1331,0,9,23
1332,0,8,27
1333,0,6,28
1334,0,21,32
1335,0,14,21
1336,0,33,19
1337,0,8,28
1338,0,5,32
1339,0,11,23
1340,0,15,28
1341,1,126,29
1342,0,33,23
1343,1,21,29
1344,0,40,32
1345,0,9,27
1346,0,27,10
1347,0,38,30
1348,0,14,27
1349,1,9,16
1350,0,7,20
1351,0,42,32
1352,0,17,18
1353,0,3,23
1354,0,40,18
1355,0,14,23
1356,0,11,25
1357,0,34,30
1358,0,7,26
1359,0,31,26
1360,0,20,29
1361,0,4,30
1362,0,20,31
1363,0,18,30
1364,0,18,32
1365,0,40,25
1366,0,30,25
1367,0,4,23
1368,0,17,24
1369,0,37,31
1370,0,30,21
1371,0,10,26
1372,1,67,32
1373,0,19,16
1374,0,31,28
1375,0,15,24
1376,0,5,30
1377,0,21,28
1378,0,18,32
1379,0,4,16
1380,0,6,28
1381,0,14,22
1382,0,33,26
1383,0,17,19
1384,0,11,18
1385,0,8,29
1386,0,7,13
1387,0,13,29
1388,0,20,22
1389,1,30,24
1390,1,48,24
1391,0,17,23
1392,0,128,28
1393,0,7,27
1394,0,21,29
1395,0,52,22
1396,0,11,26
1397,0,48,20
1398,0,43,31
1399,0,5,11
1400,0,8,23
1401,0,14,31
1402,0,10,14
1403,0,8,24
1404,0,20,29
1405,0,16,22
1406,0,51,32
1407,0,33,27
1408,0,6,28
1409,0,12,24
1410,0,15,26
1411,0,29,22
1412,0,11,9
1413,0,47,28
1414,0,23,31
1415,0,19,32
1416,0,38,30
1417,0,26,28
1418,0,23,27
1419,0,70,26
1420,0,13,24
1421,1,21,12
1422,0,14,29
1423,0,8,27
1424,0,18,30
1425,0,6,32
1426,0,18,18
1427,0,14,26
1428,0,13,24
1429,0,2,20
1430,0,24,24
1431,0,41,26
1432,0,6,21
1433,0,15,24
1434,0,18,31
1435,1,57,32
1436,0,14,13
1437,0,14,25
1438,1,6,12
1439,0,20,30
1440,0,49,22
1441,0,4,32
1442,0,17,26
1443,0,13,23
1444,0,9,27
1445,0,13,26
1446,0,37,27
1447,0,13,17
1448,0,27,10
1449,1,19,27
1450,0,2,10
1451,0,26,25
1452,0,14,30
1453,0,33,30
1454,0,16,23
1455,0,30,16
1456,0,15,15
1457,0,31,25
1458,0,20,18
1459,0,73,31
1460,0,38,18
1461,0,10,20
1462,0,0,22
1463,0,47,27
1464,0,33,20
1465,0,27,31
1466,0,5,9
1467,0,8,17
1468,0,13,31
1469,0,17,30
1470,0,20,29
1471,0,7,31
1472,0,24,24
1473,0,24,23
1474,0,4,14
1475,0,25,22
1476,0,15,30
1477,0,33,27
1478,0,41,27
1479,0,18,12
1480,0,11,29
1481,0,6,31
1482,0,5,32
1483,0,66,32
1484,0,12,29
1485,0,28,21
1486,0,9,15
1487,0,6,15
1488,1,21,23
1489,0,30,28
1490,1,5,22
1491,0,16,16
1492,0,38,27
1493,0,7,27
1494,0,40,25
1495,0,13,18
1496,0,17,27
1497,0,15,15
1498,0,14,28
1499,0,34,28
1500,0,12,21
1501,0,52,27
1502,0,42,31
1503,0,51,20
1504,0,32,25
1505,0,28,22
1506,0,50,31
1507,0,21,23
1508,0,18,21
1509,0,25,32
1510,0,12,20
1511,0,37,18
1512,0,24,24
1513,0,12,19
1514,0,50,31
1515,0,18,27
1516,0,12,30
1517,0,13,29
1518,0,7,24
1519,0,21,26
1520,0,18,17
1521,0,6,10
1522,0,9,24
1523,0,40,26
1524,0,13,27
1525,0,30,32
1526,1,39,29
1527,0,6,14
1528,0,45,29
1529,0,24,25
1530,0,19,28
1531,0,40,29
1532,0,10,25
1533,0,6,24
1534,0,13,28
1535,0,25,21
1536,0,43,30
1537,0,6,15
1538,0,30,29
1539,0,10,28
1540,0,10,20
1541,0,53,25
1542,0,8,20
1543,1,41,17
1544,0,22,23
1545,1,31,24
1546,0,5,19
1547,0,19,27
1548,0,12,28
1549,0,29,23
1550,0,58,28
1551,0,17,11
1552,0,15,18
1553,0,53,29
1554,0,13,30
1555,0,8,16
1556,0,21,30
1557,0,23,23
1558,0,30,26
1559,0,30,15
1560,1,17,27
1561,0,36,27
1562,0,23,30
1563,0,35,27
1564,0,12,32
1565,0,9,28
1566,0,29,30
1567,1,13,26
1568,0,23,29
1569,0,3,23
1570,0,30,21
1571,0,46,25
1572,0,14,24
1573,0,5,22
1574,0,29,22
1575,0,39,32
1576,1,19,21
1577,0,37,32
1578,0,37,23
1579,0,9,18
1580,0,8,30
1581,0,20,27
1582,0,26,32
1583,0,38,26
1584,0,18,32
1585,0,26,22
1586,0,67,30
1587,0,11,28
1588,0,22,29
1589,0,28,25
1590,0,3,25
1591,0,17,21
1592,0,34,19
1593,0,9,17
1594,1,20,17
1595,0,44,23
1596,0,40,28
1597,0,15,29
1598,0,28,19
1599,0,19,22
1600,0,22,18
1601,0,28,18
1602,0,18,31
1603,0,29,24
1604,0,6,12
1605,0,14,32
1606,0,16,20
1607,0,35,32
1608,0,24,25
1609,0,15,24
1610,0,18,24
1611,0,18,31
1612,0,27,25
1613,0,7,24
1614,0,16,22
1615,0,25,22
1616,0,29,19
1617,0,18,15
1618,0,24,22
1619,0,12,24
1620,0,37,32
1621,0,9,27
1622,0,62,21
1623,0,23,29
1624,0,0,28
1625,0,32,32
1626,0,16,27
1627,0,20,27
1628,0,21,25
1629,0,13,24
1630,0,9,30
1631,0,23,32
1632,0,17,24
1633,0,20,27
1634,0,19,29
1635,0,10,29
1636,0,26,19
1637,0,26,18
1638,0,25,16
1639,0,36,32
1640,0,12,27
1641,0,28,25
1642,0,44,26
1643,0,33,29
1644,1,36,32
1645,1,24,31
1646,0,21,22
1647,0,42,32
1648,0,1,17
1649,0,10,27
1650,0,41,28
1651,0,7,30
1652,0,1,14
1653,1,59,22
1654,0,6,26
1655,0,20,24
1656,0,44,27
1657,0,4,21
1658,0,15,27
1659,0,30,30
1660,0,50,26
1661,0,16,21
1662,0,23,28
