85,3.060309663,6.069176278,36.285905,2.848693781,0.434739728,0.250963564,1.389824103,52,41,542,3
87,3.793232268,5.710009094,36.32404356,2.931533998,0.358628102,0.290041323,1.114155213,79,44,565,3
82,4.861308189,7.079451066,36.39443505,2.571321719,0.462471009,0.372029462,1.357738564,77,50,961,3
89,3.860328596,7.980964853,36.43052047,2.607845684,0.335128767,0.250675719,1.445775025,80,44,376,3
107,1.882039645,4.356786706,37.25572142,2.282613191,0.001186699,0.564650347,1.512387063,42,32,606,2
113,1.497447271,2.613530016,37.30917669,2.197285849,0.158374853,0.640481279,1.840106452,42,46,893,3
73,12.85215875,15.12713482,36.90653297,3.497257237,0.978317161,0.15053435,0.585570825,170,30,623,1
90,4.953382874,8.594095218,36.04219537,2.697480214,0.403455081,0.367802721,1.364672767,95,46,795,2
111,1.564129043,0.876608392,37.39131039,2.331905053,0.136641662,0.644466019,1.833500766,0,58,569,3
103,0.950794744,2.57120984,37.10414068,2.304285169,0.144599992,0.612152026,1.792725848,15,37,729,2
114,0.656714705,2.466322171,37.45807551,2.477827713,0.185413823,0.57873442,1.61623452,32,45,374,3
63,8.742127957,16.20636952,36.88126284,3.735558198,0.907211784,0.006436881,0.523866895,197,41,961,3
68,10.78140674,10.5258686,36.6276569,3.638354305,0.929590945,0.183396679,0.750209748,112,39,698,3
114,1.075249201,2.584292628,37.45254202,2.394966361,0.181814505,0.565474116,1.762187743,47,39,312,3
68,13.76921007,18.06416674,36.62415924,3.37275272,0.872463113,0.097870625,0.576913288,133,45,920,1
78,10.05867299,10.6225059,36.96106019,3.177116569,0.764172347,0.16071352,0.607726638,127,42,989,3
69,12.59694998,15.64341168,36.92798793,3.894558003,0.824366741,0.145078249,0.77461005,182,39,739,1
79,14.63683272,14.00310899,36.68190105,3.703585059,0.589365618,0.072664697,0.645653723,169,58,948,3
102,1.71509318,2.570852734,37.34174831,2.037624009,0.089801116,0.52846795,1.799730838,38,39,555,2
66,5.767667371,13.10237861,36.75333859,3.584660103,0.533332776,0.130291837,0.74443788,108,42,743,3
75,14.50335467,17.23289948,36.5353341,3.681783121,0.84335833,0.181172113,0.686466066,108,38,604,1
118,0.664150484,0.311218631,37.26093649,2.408723825,0.041288538,0.658232314,1.602004318,33,37,704,3
115,1.174709262,0.156687303,37.05335749,2.274998743,0.118281483,0.508696079,1.786688394,37,33,852,3
88,3.787080487,5.46794566,36.10114038,2.654951114,0.448162518,0.204942876,1.451558641,59,57,634,3
113,0.162179257,3.844839216,37.07065749,2.442378455,0.106044397,0.784541846,1.645180456,23,45,604,3
81,3.264071263,9.462162692,36.0589936,2.854342359,0.369639796,0.220267097,1.193332278,86,59,973,3
97,3.136254345,8.166692909,36.4065756,2.648544327,0.342744231,0.333379054,1.335160033,97,41,346,2
74,13.53040662,15.21002173,36.81065104,3.091371441,0.716307466,0.045460481,0.627112515,111,36,530,1
70,12.4378093,15.90999959,36.7697091,3.427306043,0.986354987,0.112038511,0.626983199,173,34,346,1
71,13.51530805,16.23173243,36.67379594,3.619088565,0.792224452,0.121305101,0.809630107,152,57,888,1
67,10.86001727,12.83327739,36.98907656,3.26315026,0.73481444,0.175473009,0.540031831,170,58,719,3
110,0.142400197,4.436021571,37.38291277,2.098470587,0.124093595,0.738403871,1.944795321,33,45,636,3
69,10.07850073,16.88228042,36.98951468,3.235951789,0.584260638,0.068403765,0.582199511,172,33,641,1
81,3.125123883,6.843620026,36.09726499,2.723705727,0.424927112,0.227830967,1.486406431,63,31,578,3
111,0.269317853,3.836079766,37.30881903,2.41003206,0.120135585,0.78885099,1.813465915,6,33,896,3
97,4.916664113,9.891118343,36.23561167,2.581374554,0.340416863,0.377920279,1.455841502,79,33,442,2
86,3.345664568,6.117136584,36.1548351,2.850312179,0.34483814,0.324345323,1.294868806,70,32,811,3
65,11.967136,19.37339563,36.58272082,3.649189285,0.622119734,0.180716597,0.549749707,177,45,309,1
99,3.064753521,9.770690397,36.42536534,2.64730915,0.301508219,0.259331435,1.140655235,83,44,540,2
92,2.211319958,7.356474143,36.274166,2.546455831,0.375499542,0.263416483,1.268028177,72,45,735,2
77,6.367550236,18.12947702,36.83927101,3.889074917,0.72466803,0.178777953,0.932887061,130,39,468,3
69,12.15164735,19.28245346,36.89848739,3.609297439,0.557926389,0.058296135,0.984421204,115,35,559,1
63,12.07553356,17.34004255,36.64272886,3.297671979,0.734446493,0.00435779,0.894661505,107,47,480,1
63,11.10838657,11.79783831,36.77318425,3.834934149,0.651362398,0.1665303,0.892311642,148,51,609,3
77,10.42942406,17.1761737,36.94026526,3.641042318,0.690172086,0.036925441,0.880017928,167,48,920,1
60,5.910538503,12.51100224,36.6424649,3.647209134,0.580441684,0.186061383,0.777180843,151,54,781,3
60,5.224469672,19.90086375,36.77876219,3.035195002,0.794988802,0.087415752,0.512018848,173,56,996,3
71,10.46091325,19.57813183,36.87382231,3.850118868,0.676997785,0.110872808,0.807702839,156,32,392,1
99,3.058235038,9.106272249,36.26988726,2.652155138,0.387455354,0.213153554,1.472454343,59,42,603,2
79,12.80338248,17.94441201,36.62824026,3.529174453,0.980239876,0.017926909,0.841524949,191,48,765,1
77,13.01214188,14.74755062,36.82255284,3.499914388,0.815636128,0.027606183,0.519331693,130,57,667,3
99,3.845526049,7.279447121,36.01940599,2.517432953,0.3181176,0.270616231,1.003091475,73,40,509,2
110,1.301937144,1.99177661,37.04173465,2.145352428,0.108745347,0.582690611,1.610617674,28,35,428,3
79,9.843681513,15.73862774,36.57369163,3.324576336,0.705044842,0.161642566,0.885079762,187,59,713,3
66,7.434563578,19.88247156,36.97606194,3.563264721,0.849451286,0.160286076,0.86049921,126,35,531,3
85,4.795649846,5.726058434,36.1459518,2.652137325,0.306011662,0.207254647,1.476396414,68,49,958,3
61,12.14842929,13.66517204,36.6138802,3.101837342,0.864466506,0.036113003,0.534824135,183,39,446,3
117,1.830387423,4.491363322,37.48549203,2.333714003,0.194382826,0.7497434,1.63541607,26,39,652,3
90,2.012591482,5.940243766,36.00203029,2.859919231,0.38510686,0.262514945,1.380860446,87,31,350,2
105,0.923057917,1.526321508,37.1111591,2.106462975,0.081837875,0.797535907,1.500426849,23,50,540,2
83,3.371782414,5.743120652,36.20249852,2.551599906,0.406608658,0.219587673,1.395254191,99,42,679,3
117,0.837032773,1.907456466,37.04910444,2.261927804,0.102900433,0.640430613,1.870259182,0,42,985,3
74,6.365669267,10.16639464,36.87577653,3.2384237,0.501003523,0.174486472,0.721894419,166,41,354,3
111,1.074620518,4.616129392,37.29818992,2.485825302,0.027290224,0.670491531,1.899062524,14,31,662,3
87,3.835213718,8.643546242,36.38060576,2.885386344,0.432688879,0.243162237,1.202117878,92,47,925,3
109,0.15789393,2.677683389,37.15626114,2.112696947,0.101162137,0.681826802,1.504886116,36,57,388,2
81,2.698743683,7.254283413,36.04833238,2.667576571,0.401376089,0.346548043,1.09903856,90,37,773,3
110,1.502307407,3.801936911,37.19453035,2.375810275,0.077354042,0.769612049,1.588611192,38,36,572,3
79,14.89316184,11.96510289,36.79336454,3.84294064,0.79327928,0.074454052,0.540114281,147,56,807,3
94,4.882588449,8.575159208,36.37469158,2.717984633,0.321992966,0.253343297,1.129855552,69,51,665,2
119,0.4643571,3.593476936,37.27355566,2.223390582,0.161956805,0.573048578,1.941587985,4,49,970,3
84,4.625176893,9.087913439,36.30078103,2.876593852,0.386663898,0.309475551,1.031035068,93,57,597,3
112,0.119343311,0.846995628,37.39791633,2.000572975,0.056480866,0.675211597,1.797724966,43,41,818,3
61,10.0940187,17.25310576,36.74931223,3.608491087,0.948887034,0.080290202,0.692562535,158,56,534,1
64,5.297719074,15.0414849,36.90211689,3.549921071,0.634818083,0.157233684,0.634858502,109,41,799,3
95,4.153791575,6.087114856,36.13203357,2.874664128,0.335567187,0.249177517,1.008773781,95,54,704,2
82,4.083156358,6.07163881,36.3436882,2.798188309,0.373224596,0.287565162,1.283960252,96,39,601,3
66,12.20676359,16.55834388,36.5775468,3.267996449,0.696588516,0.055985924,0.613905145,131,40,380,1
84,3.696416395,6.129763554,36.45903828,2.59559152,0.458990187,0.393334533,1.363546365,98,33,589,3
104,0.434920687,1.019097469,37.16228214,2.00356501,0.136339694,0.580600335,1.907591616,21,45,488,2
117,0.484344246,3.606270487,37.37755889,2.110499079,0.100199367,0.605060578,1.885953122,19,41,941,3
106,1.55872653,1.17577785,37.37681094,2.432687156,0.175724319,0.735102078,1.704007083,21,46,429,2
96,3.915876197,5.80537089,36.49022445,2.851992961,0.450675509,0.213155341,1.381708907,73,39,362,2
102,1.766115458,2.050821575,37.30716624,2.264116616,0.075776476,0.616344963,1.777732503,43,35,446,2
95,3.340926708,9.925631118,36.17572738,2.822289448,0.3274831,0.213096276,1.435771007,57,30,857,2
65,6.476434926,10.26338702,36.99496157,3.278870849,0.961771378,0.199177255,0.799920611,145,56,406,3
79,13.0624615,17.50166316,36.87359506,3.957235611,0.743308546,0.134833608,0.911938682,111,38,381,1
115,1.372391559,2.255699498,37.20966833,2.036294822,0.001300229,0.65866819,1.708746426,7,39,640,3
113,0.776322896,0.728705879,37.11499481,2.309045312,0.013484773,0.639417127,1.804730793,10,50,793,3
74,7.054232566,11.02814386,36.65628487,3.885584789,0.760925972,0.027130021,0.601249525,165,50,863,3
114,1.232587112,4.369118687,37.25048091,2.165588207,0.199254314,0.606689997,1.71430132,32,38,612,3
67,8.864901061,10.85710093,36.56965293,3.004640825,0.504772146,0.076057578,0.904581902,196,47,834,3
90,3.557747713,9.098965721,36.44018936,2.924870364,0.462426421,0.236542615,1.296938113,64,41,311,2
87,2.267511432,5.51081617,36.45114079,2.81509322,0.352463443,0.255860078,1.305097416,99,34,440,3
102,1.865234034,2.39218419,37.28060283,2.298049264,0.081995945,0.751544807,1.592587969,9,44,694,2
81,4.866235082,9.53406075,36.39468804,2.856163343,0.347027662,0.326780645,1.321636997,69,54,770,3
74,13.50084021,19.48363731,36.68062485,3.518646289,0.889547628,0.112415628,0.996741761,112,35,799,1
116,0.140219279,1.03476576,37.16768714,2.184299348,0.135220929,0.658706402,1.691054235,12,39,416,3
119,1.541050559,0.205023443,37.41465875,2.270498261,0.105563838,0.711373588,1.929779766,13,53,798,3
103,0.301316464,4.393154631,37.02033601,2.403668585,0.136084325,0.771418282,1.948731575,8,30,812,2
99,2.374014366,5.392343059,36.22413857,2.54879877,0.445580477,0.393788142,1.284791479,84,47,512,2
114,0.642039621,1.32662035,37.3261596,2.279505446,0.072482128,0.692446241,1.63561076,40,41,696,3
88,3.784790712,9.203003113,36.01479142,2.681471296,0.463138675,0.362790957,1.424343963,84,54,371,3
76,6.465033405,17.85098009,36.622563,3.737817728,0.727500809,0.197252693,0.789946915,134,56,540,3
112,0.03613327,3.042907989,37.4152298,2.118400885,0.044212751,0.682665855,1.908989638,12,39,784,3
65,9.841642474,14.68081621,36.82248189,3.555634757,0.817044029,0.174799885,0.873153085,169,58,464,3
95,3.373338054,5.081529509,36.08703207,2.74425682,0.464530692,0.255745401,1.261321717,97,43,672,2
101,0.287352873,0.229811485,37.4385799,2.005916418,0.012264197,0.741521648,1.641004168,24,35,317,2
60,6.925188718,17.0940277,36.53070329,3.918934743,0.540537458,0.182846275,0.745403625,122,54,620,3
117,1.300356252,0.635596459,37.25308504,2.26458155,0.102889286,0.670847552,1.509362357,44,46,586,3
100,1.754093849,1.905310734,37.29496159,2.435300421,0.042962813,0.645722407,1.980370911,32,40,856,2
104,0.702152477,4.425420597,37.47744152,2.475053821,0.139788478,0.652880567,1.591344467,12,55,635,2
109,1.812038912,1.79916016,37.0315077,2.300298352,0.024963534,0.738978872,1.820873221,30,37,311,2
63,8.810706764,17.7456025,36.70867074,3.972365485,0.867870225,0.003099983,0.939992846,153,47,506,3
66,12.34492401,18.64968559,36.76817481,3.289049733,0.675657773,0.068577866,0.663339052,110,37,621,1
95,2.921247239,5.933471487,36.41928883,2.870891665,0.486167406,0.233103947,1.072125657,60,42,727,2
100,0.824668431,0.375964239,37.3777886,2.20072691,0.068604755,0.6527325,1.854478402,35,49,433,2
80,2.069268868,8.342625692,36.42255282,2.677313547,0.309206627,0.397355119,1.131849128,89,57,731,3
71,12.38557041,12.93916597,36.7873516,3.415559994,0.558881996,0.066057402,0.862435253,121,42,783,3
101,1.480105993,4.151628403,37.42072534,2.283199847,0.156014787,0.647718538,1.975764918,38,43,336,2
108,0.878208895,3.074586212,37.11549494,2.277898121,0.161578671,0.57712549,1.790161123,36,42,324,2
100,0.700845144,4.972414412,37.2818876,2.41223078,0.145027045,0.755841594,1.586900477,32,58,955,2
93,3.401369278,6.960640735,36.36193552,2.954806898,0.305007267,0.289647769,1.305390678,83,40,981,2
114,0.35154502,3.155684481,37.06162317,2.245655384,0.131036363,0.673738375,1.570000241,44,30,361,3
111,1.816148805,4.068057577,37.48696194,2.204125902,0.066233151,0.508455216,1.724947928,45,33,468,3
76,10.13591276,16.62009565,36.77580143,3.274020717,0.898141219,0.034672202,0.952489917,133,41,659,1
67,5.286101436,19.19876728,36.71537517,3.203495101,0.777832037,0.043781233,0.603011,175,47,584,3
77,10.72993278,19.96825437,36.92950908,3.007670799,0.525277855,0.122015888,0.813128041,155,45,805,1
86,3.389769813,5.450369315,36.49828071,2.775765326,0.440095494,0.281348477,1.273857854,96,52,798,3
112,0.365331989,3.470717075,37.44349315,2.287969084,0.127939276,0.622301327,1.837380417,6,38,941,3
89,2.83806897,8.657628076,36.28928771,2.618738348,0.35243431,0.298230635,1.209618471,57,43,419,3
116,0.238142001,0.815699381,37.16677681,2.457570599,0.155095549,0.597236382,1.543817909,23,56,967,3
94,3.87700799,5.742050617,36.33985431,2.552452193,0.474422082,0.303332099,1.192570368,94,59,419,2
70,5.881800612,13.36859382,36.69884236,3.909709665,0.978003962,0.024076093,0.55955384,185,36,568,3
92,2.725443257,5.178114329,36.13779797,2.846763214,0.385207233,0.30337407,1.458647798,73,53,506,2
88,4.555792247,8.874278987,36.13186709,2.662117063,0.362055567,0.32956176,1.030605753,50,58,949,3
107,1.034311941,2.860688736,37.06494641,2.420340754,0.157391937,0.696941118,1.733095518,29,34,750,2
76,8.718009977,16.18022279,36.78772046,3.394241988,0.653336986,0.081402158,0.786955703,190,30,813,3
97,4.282889953,7.65733748,36.03383758,2.684158253,0.476982691,0.351047306,1.161623392,51,32,898,2
94,2.027282541,7.169040183,36.17948521,2.769544503,0.459354572,0.36848616,1.200615,77,50,454,2
78,11.4121499,10.64437626,36.86691506,3.539090145,0.599291489,0.107904589,0.591498858,149,53,451,3
78,12.23828682,11.86768416,36.86927494,3.479352289,0.72687088,0.170287008,0.854301762,118,40,410,3
95,3.102595844,8.525408154,36.37072588,2.848303194,0.487342712,0.247458855,1.094728227,81,31,311,2
87,3.207255483,7.35954555,36.35836239,2.938153015,0.35444376,0.268415359,1.465369698,59,43,515,3
90,4.972286467,9.117267822,36.37287057,2.604023327,0.475227957,0.305157769,1.444645011,60,41,580,2
81,2.742852197,6.364141925,36.4891243,2.837145753,0.486336199,0.366999004,1.289299245,60,56,441,3
103,1.251732219,3.502534978,37.1265422,2.40478963,0.190064908,0.639571795,1.850533592,28,43,869,2
100,1.588686688,1.79439144,37.47829378,2.496857404,0.183200109,0.525463023,1.666591578,19,41,511,2
89,3.441192765,5.532481585,36.41973577,2.872570774,0.311775321,0.241882918,1.278638782,59,34,630,3
103,1.784051138,4.34591432,37.49895466,2.292591571,0.150238327,0.560801572,1.833764409,26,33,684,2
80,4.492378169,9.692332313,36.43441674,2.934346947,0.312744665,0.369192391,1.303739197,86,31,838,3
92,4.033021324,6.641008753,36.23388813,2.840864219,0.482354909,0.365087383,1.225298565,52,30,415,2
72,8.892597862,18.04926678,36.99050117,3.387822011,0.922549327,0.197683365,0.991915072,132,34,656,3
98,2.048554007,5.382220045,36.29009745,2.56889276,0.308344959,0.275925293,1.311380596,67,57,467,2
80,3.253282015,5.797300489,36.25303695,2.542607043,0.309303699,0.303967073,1.123948486,76,35,786,3
85,4.574793646,9.123409421,36.03925919,2.79130087,0.427999781,0.200171458,1.489959159,72,57,975,3
86,4.984849958,7.336793423,36.36183968,2.747546225,0.386386685,0.282061123,1.252312341,70,37,989,3
91,4.82749979,9.922687296,36.04748875,2.667596718,0.322884136,0.366845765,1.248148546,94,58,596,2
95,2.95739673,5.687466773,36.00881,2.722846444,0.481566886,0.261053308,1.097978411,66,46,476,2
62,8.157853834,17.79842581,36.83542885,3.731739974,0.905905385,0.156647144,0.841091583,196,36,703,3
112,1.138146391,1.013846047,37.14640643,2.346781228,0.184947913,0.553616039,1.541173248,21,57,369,3
89,2.829138036,6.886428622,36.330094,2.66496501,0.475431742,0.221515741,1.01899111,50,44,410,3
75,10.13577402,11.77446147,36.78274314,3.43904326,0.563721528,0.092866531,0.582199653,196,44,403,3
110,1.12128585,3.84364614,37.37890665,2.335343882,0.089826113,0.767192116,1.811289245,37,34,406,3
68,8.205939071,15.71875716,36.86073477,3.550336498,0.893065211,0.056531131,0.591956026,173,47,457,3
87,4.065798562,6.630748586,36.30679209,2.526078615,0.319858669,0.340350954,1.184034853,77,54,663,3
92,4.201780171,8.869902981,36.39233799,2.614083667,0.338506964,0.318002494,1.370542899,72,30,559,2
82,4.150239149,6.498489157,36.08318136,2.573861764,0.36298191,0.318535613,1.179201119,56,42,737,3
101,0.581006494,3.298522411,37.04925754,2.280328427,0.023977174,0.563484598,1.586094264,3,36,636,2
70,9.634035474,18.31053441,36.54944542,3.144732933,0.653228866,0.153173197,0.652879412,170,58,332,3
104,1.097077984,3.939165941,37.32917855,2.25712714,0.017935651,0.692820064,1.577685178,5,34,801,2
82,4.055135527,8.357667645,36.0745211,2.67306427,0.308582455,0.343895379,1.476292991,50,35,992,3
113,0.951140154,4.283491116,37.2759871,2.023388575,0.194854448,0.748594973,1.565797039,16,34,555,3
107,1.669143914,3.297398391,37.02962423,2.478802186,0.029556827,0.723670386,1.818068265,21,49,542,2
85,2.728252614,5.426248709,36.26730634,2.944160963,0.402948899,0.347820571,1.149217469,99,46,822,3
97,2.640347997,9.67302694,36.39830023,2.527833073,0.499788592,0.338985339,1.0801333,87,32,728,2
96,4.211372218,9.437546305,36.11532424,2.542620149,0.362753395,0.331569448,1.184260046,84,46,593,2
96,3.165223502,9.799924541,36.38404495,2.604043607,0.37683783,0.308802458,1.306492931,73,45,714,2
116,1.535212039,2.525789593,37.42721469,2.375544765,0.15571637,0.786920234,1.633233471,26,37,325,3
118,1.544452747,4.632727707,37.03156508,2.313878539,0.028925668,0.651169159,1.577873466,12,30,339,3
104,0.990903383,4.56379116,37.30433617,2.019832705,0.022731194,0.726048668,1.857893848,13,54,899,2
116,1.420343215,3.18000902,37.47309814,2.103500416,0.197807848,0.749286853,1.794486294,14,40,946,3
71,10.16998583,10.9947215,36.8295311,3.56552353,0.505213614,0.040938566,0.888112526,150,34,674,3
77,14.21526856,15.36577018,36.84808676,3.083476105,0.520167994,0.051845639,0.654567146,141,31,625,1
82,2.490697242,5.317448474,36.42725255,2.781973064,0.429819055,0.26144845,1.185977479,97,49,429,3
83,2.25088299,9.022647999,36.22205768,2.882550675,0.302523972,0.205747939,1.085391479,81,35,485,3
112,1.194797782,3.43290464,37.11016051,2.197056692,0.119700683,0.612231721,1.687473859,8,50,359,3
81,2.491070852,7.697575568,36.25403687,2.550157245,0.372666565,0.216951063,1.232370155,67,56,897,3
67,6.538629695,19.76415624,36.62102,3.717692311,0.571578156,0.065802523,0.721013804,184,57,568,3
81,2.471488469,7.795032695,36.33185663,2.531217142,0.474226424,0.237028177,1.112681213,68,50,758,3
117,0.998791198,0.640774923,37.40286791,2.308527123,0.027076409,0.61219981,1.905204966,17,38,303,3
88,3.118331137,6.213471992,36.25873278,2.921680564,0.387253427,0.286668406,1.452675451,64,54,849,3
70,7.619098919,16.07722748,36.78795523,3.39685147,0.995347783,0.176378193,0.874793145,102,43,557,3
97,2.899927645,5.633509225,36.05666704,2.839937407,0.499523367,0.33323902,1.131174075,59,52,880,2
97,3.197992499,8.33117452,36.48383114,2.712826724,0.340044788,0.363472481,1.372099762,53,38,930,2
96,3.214496588,9.907772189,36.07902116,2.83572541,0.347436892,0.300031801,1.400254823,99,40,367,2
79,8.752980754,17.17299152,36.69764423,3.232593599,0.671451322,0.014192927,0.665888755,135,56,639,3
80,2.940231759,9.512267696,36.11442914,2.595484449,0.403799091,0.334502274,1.022166125,71,30,672,3
79,6.950394847,18.43791344,36.90913378,3.986329655,0.640840917,0.063065071,0.951439001,196,31,483,3
91,4.122034878,6.359421226,36.46920647,2.832848774,0.309427862,0.227147506,1.095390785,52,54,309,2
82,2.266805734,6.752973361,36.45569166,2.778333843,0.353099313,0.391411259,1.122157946,61,42,955,3
75,12.40521037,17.64939318,36.75328466,3.814578726,0.918096549,0.072097344,0.700172259,197,36,342,1
116,1.733886992,3.133847309,37.29678388,2.015490477,0.05557888,0.650617294,1.793658586,12,42,660,3
77,8.200931091,17.00385133,36.55687151,3.829068646,0.880503645,0.037261384,0.859582191,118,41,391,3
70,6.889285554,11.57590322,36.61824199,3.365871703,0.896832491,0.147584787,0.962725796,188,58,855,3
77,11.9913883,12.79287496,36.66703945,3.546802026,0.551206562,0.128538883,0.662573723,168,53,860,3
86,3.186801425,7.936599051,36.28497236,2.874883779,0.434075182,0.255361359,1.127821836,97,33,646,3
69,10.43153124,13.06408395,36.84669562,3.044725816,0.742198458,0.097193929,0.580987642,180,38,587,3
107,0.305464789,1.819136468,37.05021478,2.424304378,0.064664021,0.631794892,1.661935975,44,43,335,2
93,3.972850848,7.558315987,36.0142946,2.533003217,0.376748114,0.349949272,1.456613114,99,58,302,2
117,0.283699644,3.458147453,37.16796064,2.130329399,0.191301749,0.733064299,1.893534751,18,57,559,3
92,3.213775499,5.774791165,36.27094825,2.921458792,0.404950788,0.207196719,1.014828623,50,45,668,2
115,1.145333007,0.818185545,37.38843118,2.430359853,0.17784512,0.591222377,1.830367684,16,56,433,3
118,1.932024192,4.735156985,37.34186744,2.398907161,0.035285339,0.716497565,1.809025404,46,43,584,3
62,6.084436178,17.24356935,36.5708576,3.467732271,0.678490903,0.110100828,0.853238244,121,43,626,3
80,3.020832387,5.010056322,36.27735287,2.618977736,0.449121786,0.289269933,1.339300962,77,50,780,3
82,3.15668864,6.716150875,36.40833937,2.983527702,0.392176255,0.364967255,1.34984735,70,53,875,3
116,1.426563445,2.677498577,37.00821803,2.125656479,0.184351049,0.777818412,1.89942523,38,42,758,3
101,0.575668681,0.153120911,37.04705398,2.109420408,0.100711709,0.754259601,1.930983378,49,47,351,2
76,10.00062327,18.89036044,36.72703263,3.277225007,0.958206459,0.077587015,0.751702054,194,49,703,1
76,14.95031225,10.25513549,36.949924,3.003926057,0.682113941,0.033721361,0.87867089,123,41,428,3
117,0.589852268,0.668351244,37.38590911,2.108708417,0.044735042,0.582523036,1.793383382,21,53,925,3
102,1.768341317,3.938543654,37.31294511,2.169021208,0.140134469,0.753091404,1.797415189,47,34,367,2
90,2.93654965,8.72891079,36.10339818,2.889744173,0.460909338,0.364428976,1.236457985,90,40,394,2
89,3.337177656,9.091691678,36.38683489,2.617648881,0.33033809,0.277852693,1.441634174,66,49,905,3
69,9.702121212,11.26791512,36.54016847,3.190849333,0.62762801,0.055253076,0.822633974,174,43,329,3
69,11.28604926,17.30369659,36.68518108,3.213220349,0.51898068,0.097707124,0.787140482,163,33,425,1
110,0.849370317,2.117889645,37.08056145,2.128724494,0.185132715,0.542310803,1.984349773,32,49,414,3
63,11.77321588,16.18037481,36.8527816,3.828822257,0.938834634,0.128527934,0.945003637,102,58,580,1
111,1.338241367,1.293376201,37.36358686,2.008038573,0.030321753,0.573502599,1.886467743,45,42,440,3
68,5.091749942,17.62120975,36.78005257,3.900679387,0.515515516,0.054278137,0.865625829,138,30,954,3
103,0.769758922,3.913674207,37.08030701,2.48804759,0.063013175,0.628677112,1.637372516,11,59,907,2
61,6.496775056,17.45797703,36.59325029,3.235514452,0.896491118,0.018660236,0.718736911,154,31,666,3
60,12.72668735,14.88994881,36.65498657,3.161677346,0.805581681,0.133252261,0.834798608,142,36,514,3
73,8.531876008,12.10766933,36.88607476,3.17688294,0.62687436,0.020128879,0.633937158,121,39,901,3
114,1.743417822,2.568373961,37.29405182,2.185642878,0.133967046,0.629534521,1.880656887,22,43,936,3
97,4.765599307,7.402656716,36.0069904,2.719418369,0.464129636,0.356012185,1.256695037,94,36,549,2
60,14.99871438,16.4417809,36.84713247,3.491454144,0.677244775,0.162590597,0.747466162,150,48,962,1
91,3.723600202,8.713517191,36.28694293,2.597118379,0.418961663,0.351077615,1.069202501,52,38,968,2
64,5.042752022,15.19778486,36.69783575,3.296446511,0.88562861,0.179899977,0.881326545,118,49,862,3
61,14.12629311,11.14638143,36.72819274,3.000286474,0.753231292,0.184848787,0.599551145,135,40,681,3
101,1.941694803,0.648252002,37.44799948,2.345620206,0.051799215,0.770500744,1.714647459,23,55,861,2
69,13.50930827,16.36629118,36.57052332,3.649663163,0.595672381,0.082384526,0.585147792,144,43,854,1
99,3.609116071,7.407804839,36.25074855,2.623843439,0.43703224,0.340852657,1.178983913,71,37,547,2
