159563.939,51753.597,7830.597,62881.797,58768.2,-1856.758,56163.741,16304.657,106668.1,135602.011,75030.691,86568.349,65310.034,64351.179,60674.303,155498.573,165093.936,1924.869,282514.615,96292.424,149268.424,59768.901,220768.858,245783.302,234984.375,169630.319,190983.305,257118.0,45220.731,194495.724,108330.309,85295.034,14204.88,-243342.736,-208090.856,-215711.671,-294319.173,-102746.441,-151847.579,-213861.829,-179827.941,-194530.921,-197862.648,-209275.47,-93351.98,-355888.517,-88744.816,-255351.261,-277522.64,-338690.749,-113839.387,-321169.695,-280121.757,-48736.244,-319556.032,-56823.059,-208734.746,-359475.615,-189305.32,-173553.154,-197659.503,-298596.234,-270080.122,-156451.151,-268866.836,-155886.988,-103126.361,-346632.64,-354962.402,-199795.174,83182.289,240042.109,168662.482,347792.858,196468.762,433086.234,164753.804,56844.535,363720.858,29142.201,204805.043,324146.552,394674.823,336728.343,24475.432,-34475.864,-30496.96,41497.336,-29739.052,-17281.205,6309.293,41071.282,-9333.17,44911.042,-15478.254,-29269.311,9307.718,-9926.236,30650.262,30573.876
83258.619,-2866.876,-7525.033,36504.37,41378.42,-33528.361,9404.355,7238.124,47880.509,74963.726,24163.203,15866.348,-6799.138,-8253.897,43618.798,178918.238,196224.86,10814.888,325077.868,113030.495,170394.706,68954.839,260848.96,288509.785,273382.99,195554.343,222706.623,293885.821,60151.973,237729.285,123121.825,96609.583,20232.235,-202536.237,-159135.984,-173758.597,-233475.425,-82343.459,-113456.07,-173215.45,-133586.768,-145650.273,-149484.391,-159596.421,-65530.908,-287728.115,-66501.943,-192752.842,-217927.435,-267124.729,-100347.863,-276763.946,-236564.636,-44312.646,-271748.949,-50502.792,-180827.189,-315485.864,-169881.058,-146418.911,-171163.992,-259807.486,-233151.084,-128092.834,-236647.792,-130734.336,-83957.37,-296202.534,-302831.114,-173186.671,23371.059,-58326.165,-14610.735,-30577.679,27328.94,-80285.241,-73237.724,-4887.223,-55776.352,-12666.262,-6370.713,-46130.062,-23754.195,-77592.849,-11791.142,-45178.12,-41301.011,39202.837,-41908.261,-26545.374,2781.915,35776.076,-15532.577,38626.052,-31957.674,-38666.959,7000.877,-20182.955,23933.477,14973.969
286861.601,144189.929,33619.289,106809.578,87731.327,51388.63,135750.053,31637.805,207293.617,236992.672,162358.19,207513.877,184586.78,188921.504,88630.16,112564.949,111437.796,-14103.546,206854.791,66564.723,110646.672,43544.213,149718.393,167046.536,166258.196,123492.59,132070.953,189516.845,18838.185,119695.449,82821.075,65196.544,3863.996,-357877.793,-343616.419,-332658.315,-464400.38,-160050.013,-257041.683,-326307.068,-306715.665,-330203.732,-331984.607,-347883.717,-171060.271,-550793.011,-150440.399,-428542.24,-441405.083,-539225.916,-129208.381,-374298.707,-333478.056,-54035.776,-378364.382,-64366.955,-242119.207,-411103.606,-213075.747,-206068.93,-230094.259,-343836.453,-315741.035,-189404.38,-307429.045,-184574.871,-126107.422,-407614.575,-415603.141,-230529.096,36192.613,5220.142,25251.918,49615.041,63945.391,28299.253,-21969.298,8465.511,34663.106,-3397.2,40146.591,33053.778,66330.352,11230.817,-4077.227,-201518.092,-214659.845,4501.147,-222472.523,-164045.289,-52481.257,-36451.309,-108242.873,-55392.203,-264572.392,-169503.952,-30341.021,-172378.155,-93420.718,-207999.667
139288.749,36060.565,3383.053,55080.627,53624.307,-10658.577,43152.564,13664.246,90100.838,117445.92,61503.239,65806.434,44498.549,44127.896,56034.244,215361.531,240474.753,23808.218,387328.95,138019.641,201816.871,82416.266,318409.688,352182.657,329014.939,234920.02,270715.108,351091.278,81945.143,300169.881,144567.491,112792.517,28802.556,-213107.957,-172692.717,-185406.978,-250299.003,-87932.408,-123938.022,-184196.692,-146475.02,-159056.148,-162540.242,-172975.389,-72980.091,-306136.046,-72655.186,-209438.012,-234140.853,-286744.559,-160568.33,-476793.032,-436117.508,-64164.831,-493371.978,-78921.02,-306092.399,-512065.402,-257993.344,-268037.838,-293512.814,-429857.111,-404221.802,-254135.324,-381458.64,-240966.878,-171644.639,-525432.639,-534072.943,-289715.005,-7246.799,-209669.303,-106889.718,-223728.882,-58182.318,-342727.771,-192910.776,-36220.976,-269705.526,-33600.492,-113293.038,-234159.533,-235908.549,-287986.213,-30167.489,-178178.711,-189628.565,9313.939,-196581.186,-144165.048,-44549.263,-26734.662,-95166.001,-41675.781,-231372.044,-150855.687,-24640.921,-151651.089,-75774.303,-177999.505
327094.225,173764.46,41517.654,120591.876,97126.697,68281.583,162059.744,36578.405,238216.21,271393.561,190040.351,247729.417,222767.454,230601.833,98297.711,267362.821,305945.432,42993.872,479274.338,174350.692,248595.832,102277.1,404586.133,444532.741,412911.754,292633.28,341579.19,433312.099,114325.843,391026.157,176102.552,137171.339,41590.298,-186408.759,-141016.332,-157851.504,-210866.967,-74492.261,-99359.91,-158193.053,-116585.519,-126710.206,-131609.088,-140434.877,-54950.051,-261185.45,-58142.405,-168799.763,-195804.557,-239842.74,-117194.508,-333071.219,-292371.675,-49938.169,-332507.264,-58664.185,-215967.077,-371202.491,-194133.412,-182051.965,-205333.759,-308275.243,-281154.63,-164426.324,-277056.599,-162360.946,-108933.71,-360862.255,-369164.129,-206259.593,10585.745,-123400.846,-53413.921,-113760.333,-8452.255,-190525.234,-123476.766,-17955.521,-147585.945,-21281.908,-50820.831,-125756.687,-113414.604,-165723.938,-19508.271,20731.847,29795.873,53945.911,34711.792,32188.499,26137.941,66710.548,23196.883,77620.224,66901.45,16999.364,22773.596,45177.967,72137.002,110100.388
298524.774,152471.883,35802.421,110809.589,90378.479,56759.578,143913.445,33039.989,215905.893,247733.242,171349.672,218243.48,196046.656,200382.065,91841.307,260007.151,296502.248,40589.436,468611.339,169316.818,242565.053,99568.14,394178.911,433338.277,402325.328,284584.702,331972.764,422463.198,109773.468,379068.774,172201.716,133831.171,40024.763,-236609.088,-200560.264,-208658.746,-284840.918,-99389.681,-145512.182,-207093.413,-172514.604,-186058.987,-189590.957,-200860.325,-89001.339,-344893.622,-85147.328,-245073.318,-267713.407,-326948.648,-83723.848,-220744.738,-179396.657,-38820.501,-209337.979,-42588.83,-146018.148,-260688.394,-145377.898,-113003.66,-136479.911,-214098.823,-183930.3,-93586.61,-196967.149,-100669.705,-59590.107,-230728.03,-239464.622,-140704.467,-4391.488,-198091.513,-99677.855,-207814.155,-50477.586,-319653.913,-183504.065,-33557.435,-251940.922,-31833.144,-104243.953,-218122.224,-219507.252,-268981.966,-28644.695,41352.995,50821.484,58530.457,57619.15,48533.229,33257.284,76170.878,35006.035,89910.654,95334.689,34230.955,27162.36,63355.946,87177.645,138768.804
51678.771,-26293.518,-14026.054,25234.774,34120.125,-47221.36,-11000.128,3259.164,22730.189,47045.517,1974.005,-14691.623,-37316.248,-39973.389,36341.431,181362.034,198153.284,11612.175,327309.404,114683.107,172259.429,69772.074,263780.476,292076.645,276359.525,198015.655,225496.887,298889.586,61681.692,241305.473,124888.334,97397.306,20775.425,-205646.709,-163582.633,-177328.867,-238768.106,-84119.477,-117063.393,-176865.778,-137348.823,-150183.49,-153991.16,-164037.092,-67804.282,-293533.196,-68529.291,-198667.127,-223490.607,-273046.272,-138194.406,-403148.127,-362079.353,-56855.988,-412020.63,-68459.566,-260055.758,-439579.369,-225808.41,-224186.095,-248911.306,-368736.468,-342546.497,-208316.91,-327578.205,-200806.593,-139963.251,-441657.818,-448798.778,-246863.126,45200.517,50604.848,52430.94,107008.616,89238.96,105765.584,13196.202,17643.691,97571.912,2710.173,71645.413,89626.512,130519.967,74240.774,1317.925,-168622.5,-179003.848,11597.915,-185520.587,-135678.365,-40706.329,-22180.201,-88926.95,-36127.935,-216939.436,-141546.47,-22811.152,-140608.726,-68842.186,-163553.471
410687.305,234893.449,58817.946,149440.034,116165.049,103712.849,214063.936,46503.303,303629.841,339287.725,246803.683,324920.936,302092.1,311099.459,116698.941,305725.47,353916.325,57744.283,548139.559,201015.324,282995.151,117032.394,468461.38,515032.019,476150.881,334054.921,392766.532,495001.05,138167.795,458541.854,199673.344,155116.525,51191.293,-245513.539,-211075.796,-218191.645,-298748.844,-103986.821,-153945.566,-216167.744,-182136.5,-197965.811,-200384.905,-212017.614,-95220.46,-360979.638,-90172.019,-259120.953,-281525.004,-343202.937,-160007.332,-476836.468,-435963.818,-64309.037,-491143.995,-78863.853,-306389.389,-511907.98,-258460.088,-268039.262,-293683.038,-431692.311,-403919.267,-253930.481,-381854.21,-240804.665,-170935.904,-527186.791,-532778.019,-289886.229,16496.516,-93086.018,-35233.259,-74705.787,8976.851,-136670.522,-99514.641,-11920.881,-102644.997,-17159.627,-29276.451,-87408.852,-71861.234,-124021.609,-15881.08,-146724.821,-155810.567,16664.974,-160023.813,-115627.33,-33012.003,-11759.965,-76565.542,-23030.461,-184177.702,-123427.104,-17266.465,-119205.313,-53133.237,-131913.059
183266.865,68058.407,12374.929,70298.519,63899.905,8131.268,70711.707,18957.396,124502.465,153444.927,91053.753,109390.693,86420.853,87095.411,65885.126,180795.154,198108.598,11333.131,326835.486,114585.282,172012.348,69431.544,263938.872,290135.206,276381.354,197845.213,224598.627,297963.853,61432.275,240021.484,124287.141,97080.183,20569.56,-276030.833,-246405.56,-249291.599,-342319.95,-119081.856,-181152.948,-246180.297,-215784.744,-233233.29,-235173.335,-248751.978,-115560.625,-412058.14,-106231.646,-304217.02,-323936.402,-395137.057,-109854.376,-307969.464,-268427.146,-47397.555,-304755.578,-54912.286,-200267.585,-347175.72,-183789.84,-165707.639,-189724.215,-286839.796,-259614.989,-148885.86,-258899.741,-148811.159,-98116.194,-332058.957,-338843.957,-190632.66,76221.659,206559.643,148347.391,302238.06,176499.156,374456.054,137670.471,49817.305,316056.92,24389.308,181095.063,280327.708,346726.875,288921.418,20338.15,-75276.614,-75820.588,32225.949,-77671.818,-53173.129,-8249.645,21764.007,-33812.669,20310.578,-78198.523,-63601.354,-318.311,-49379.228,1184.254,-29860.764
72083.789,-11725.298,-9901.835,32590.581,38611.325,-38236.763,1573.498,5833.565,39237.394,65116.803,16330.4,5071.94,-16970.867,-19058.268,41296.793,228868.397,257454.157,28935.441,412667.038,147381.931,214968.065,87663.188,342455.344,376106.731,351172.787,250694.463,288662.495,373948.704,90485.001,324591.15,153018.824,119288.908,32322.747,-251233.856,-218166.841,-224400.819,-306664.166,-107032.62,-158798.721,-221697.532,-188947.295,-204551.139,-206902.855,-219355.903,-99192.244,-370672.012,-93523.279,-267551.691,-289087.928,-353506.92,-89478.252,-240640.218,-200447.468,-40702.185,-232031.95,-45528.168,-159056.146,-280876.778,-153780.166,-125116.476,-147938.786,-230036.36,-201722.808,-105692.195,-210080.723,-111635.725,-68610.217,-254127.097,-263379.133,-151872.418,59675.572,122818.636,96533.667,197742.71,129807.763,228668.887,70511.05,32493.461,197822.036,12823.917,122194.649,177079.789,228911.03,173521.333,10162.079,-99014.762,-101601.725,27203.818,-104679.991,-73959.258,-16262.009,10914.109,-47672.384,6108.186,-111483.185,-83404.699,-5888.989,-72517.255,-16349.27,-62479.824
185072.572,69997.148,12899.007,71022.172,64580.714,8406.72,72556.618,19375.083,126357.413,155658.271,93500.351,110785.115,88142.946,89935.81,66213.276,124805.501,126621.488,-9700.019,226845.414,74563.903,121818.213,48177.301,170221.514,189437.84,185049.003,135679.853,148548.542,206953.904,26783.985,141432.478,90205.158,70900.243,6865.751,-269136.869,-239006.577,-242668.198,-333597.681,-115912.729,-175558.182,-239296.159,-208366.434,-225234.524,-227970.001,-240152.155,-111145.642,-400640.556,-102921.486,-293749.333,-314561.317,-384027.441,-125275.475,-359836.506,-319502.536,-52626.904,-364308.581,-62350.153,-233680.584,-397900.464,-206298.895,-197268.413,-221974.465,-331632.143,-305337.563,-181429.028,-297472.337,-176790.656,-120181.232,-391567.177,-399340.992,-222388.219,19508.769,-77897.111,-25866.506,-56622.15,16879.061,-113366.22,-88694.928,-8747.061,-81581.987,-14896.383,-19675.303,-68741.009,-49925.614,-104512.202,-14100.177,-181330.207,-193642.613,8848.747,-199381.09,-146946.679,-45396.825,-27763.589,-96805.189,-43375.383,-236094.453,-153405.709,-25436.165,-154348.307,-78498.836,-182284.141
-103147.244,-139985.658,-45464.254,-28169.796,-1537.828,-112403.285,-108445.176,-15439.484,-99223.475,-77163.263,-105426.716,-162311.219,-183594.332,-191644.981,1550.486,237711.172,268392.127,32396.216,428008.508,153900.712,222204.477,90960.095,356285.22,392087.887,366013.476,259691.838,300910.473,387113.838,95940.472,339874.84,158554.864,123451.355,34517.257,-380372.903,-370604.975,-355816.71,-497532.14,-171553.29,-278276.459,-349011.459,-332277.96,-357600.689,-358596.601,-375613.138,-186416.405,-588880.862,-163164.505,-463243.836,-474123.249,-579267.514,-52056.153,-113724.801,-74305.752,-28296.069,-91788.797,-27543.344,-79184.88,-157574.92,-97598.242,-48144.746,-71681.158,-123214.005,-93393.183,-26673.54,-119902.041,-42567.238,-13057.879,-108395.089,-116524.181,-78921.509,56484.176,108304.409,87509.2,179809.992,121227.504,204437.442,59245.714,29624.158,178716.503,10801.115,111426.029,159024.779,211114.131,151900.013,8432.671,163914.123,187628.718,86113.932,200937.618,158202.193,76767.159,134004.411,108824.755,163949.404,281505.477,138563.585,56822.264,185091.713,179483.549,316547.219
186572.315,71618.976,13255.687,72390.786,64838.637,9440.768,73558.919,19524.84,128945.656,157261.34,93890.32,112819.994,91254.906,92331.716,66758.653,183865.967,200787.705,12291.123,333246.334,115898.988,174082.382,70779.285,267690.453,295629.242,279609.98,200402.849,227768.788,301986.378,62918.027,245753.317,125882.904,98712.425,21387.597,-182593.873,-136266.056,-153265.498,-204070.124,-72525.871,-95634.628,-153676.558,-111498.61,-121739.007,-126215.902,-135095.758,-51879.519,-253670.659,-56053.15,-162343.57,-189835.737,-232574.595,-39325.724,-72879.225,-31434.886,-24122.433,-44228.251,-21705.716,-54240.409,-115775.802,-79771.751,-22260.161,-45784.484,-87627.779,-56236.436,-167.673,-89701.416,-18660.315,4492.05,-60453.893,-69512.11,-54382.162,17171.558,-90334.842,-33486.986,-71434.819,9928.986,-136183.756,-97960.546,-11313.237,-99063.489,-16808.116,-28058.633,-85372.638,-66877.498,-120709.244,-15663.78,211807.729,240969.327,96638.014,255804.102,199703.863,93395.964,155972.468,136626.571,192482.774,353231.392,178486.124,68152.473,232153.6,214264.061,386468.535
378711.808,211882.309,52274.513,138498.08,109014.278,90155.372,194287.985,42792.069,279176.166,313242.521,225986.437,296896.167,272947.515,279976.971,109791.101,248395.294,281215.191,36343.166,446354.593,160974.018,231943.14,94784.221,372683.973,411554.897,382861.496,270900.567,314891.791,403858.344,102491.5,357599.366,164945.484,127970.801,37089.224,-307963.025,-284401.983,-281450.336,-390184.182,-135144.2,-211304.052,-277255.983,-251070.392,-271460.6,-273322.842,-287444.33,-137137.331,-466231.145,-123578.11,-352527.074,-369710.223,-451380.332,-128473.312,-370821.446,-329752.985,-53630.898,-375292.401,-63826.863,-239347.749,-406507.25,-211445.607,-203706.787,-228144.432,-340341.262,-312889.758,-187657.426,-304201.598,-182747.583,-125120.662,-402808.694,-410554.49,-228024.827,28124.73,-35237.613,160.603,-2155.938,41596.507,-40139.391,-53932.558,109.274,-22366.208,-9029.514,11152.514,-17399.753,9423.004,-43274.285,-8815.693,-80290.757,-81887.967,31154.127,-81860.163,-58519.256,-9759.309,19157.866,-37078.123,17071.456,-84578.47,-68997.657,-1500.256,-54846.767,-3121.184,-36114.334
212512.611,90223.143,18360.187,80912.652,70751.12,20822.125,88728.236,22678.223,148470.869,177610.517,111309.34,137512.986,114328.25,118159.842,72586.776,83618.389,75390.553,-25182.851,153475.83,46052.042,84851.551,32535.101,101277.993,115526.648,119267.717,89386.306,92950.428,142566.42,1163.699,69770.77,64810.338,51773.679,-3129.526,-241757.985,-206645.975,-214753.272,-293006.303,-102302.472,-150696.656,-212535.569,-178481.942,-193911.394,-196137.751,-207706.408,-92688.078,-354695.929,-88269.348,-253535.651,-276060.165,-336343.792,-57935.257,-134920.973,-94938.544,-30264.633,-114349.206,-30527.76,-93359.34,-176206.89,-107167.893,-60271.855,-84252.043,-141102.239,-110165.013,-39971.13,-135032.166,-53865.261,-22553.187,-132252.987,-142364.339,-90721.155,-5763.941,-204823.9,-103063.744,-216722.432,-54407.802,-331341.981,-189118.945,-35006.865,-260073.651,-32586.908,-108302.787,-225736.65,-228695.796,-277784.079,-29489.563,126300.537,146403.647,77574.458,157429.783,124929.377,63632.543,116326.997,85718.931,141731.587,226262.84,106398.573,47940.519,148582.694,151188.954,262142.785
